Smiles,IC50_nM,pIC50
C=CC(=O)Nc1cccc(N2C(=O)CN(c3ccccc3)C(=O)c3cnc(Nc4ccc(N5CCN(C)CC5)cc4OC)nc32)c1,30.74,7.512296136836274
C=CC(=O)Nc1cccc(N2C(=O)N(C(C)C)Cc3cnc(Nc4ccc(N5CCN(C)CC5)cc4OC)nc32)c1,0.45,9.346787486224656
C=CC(=O)Nc1cccc(N2C(=O)N(C)Cc3cnc(Nc4ccc(N(C)C)cc4OC)nc32)c1,4.95,8.30539480106643
C=CC(=O)Nc1cccc(N2C(=O)N(C)Cc3cnc(Nc4ccc(N5CCC(N(C)C)CC5)cc4OC)nc32)c1,2.41,8.61798295742513
C=CC(=O)Nc1cccc(N2C(=O)N(C)Cc3cnc(Nc4ccc(N5CCCCC5)cc4OC)nc32)c1,10.42,7.9821322810364945
C=CC(=O)Nc1cccc(N2C(=O)N(C)Cc3cnc(Nc4ccc(N5CCCN(C)CC5)cc4OC)nc32)c1,2.11,8.675717544702307
C=CC(=O)Nc1cccc(N2C(=O)N(C)Cc3cnc(Nc4ccc(N5CCN(C)CC5)c(OC)c4)nc32)c1,0.63,9.200659450546418
C=CC(=O)Nc1cccc(N2C(=O)N(C)Cc3cnc(Nc4ccc(N5CCN(C)CC5)cc4)nc32)c1,0.53,9.275724130399212
C=CC(=O)Nc1cccc(N2C(=O)N(C)Cc3cnc(Nc4ccc(N5CCN(C)CC5)cc4C)nc32)c1,1.21,8.91721462968355
C=CC(=O)Nc1cccc(N2C(=O)N(C)Cc3cnc(Nc4ccc(N5CCN(C)CC5)cc4OC(C)C)nc32)c1,13.7,7.863279432843593
C=CC(=O)Nc1cccc(N2C(=O)N(C)Cc3cnc(Nc4ccc(N5CCN(C)CC5)cc4OC)nc32)c1,1.08,8.96657624451305
C=CC(=O)Nc1cccc(N2C(=O)N(C)Cc3cnc(Nc4ccc(N5CCN(C)CC5)cc4OCC)nc32)c1,2.68,8.57186520597121
C=CC(=O)Nc1cccc(N2C(=O)N(C)Cc3cnc(Nc4ccc(N5CCOCC5)cc4OC)nc32)c1,10.33,7.985899678480379
C=CC(=O)Nc1cccc(N2C(=O)N(C)Cc3cnc(Nc4ccccc4)nc32)c1,10.9,7.962573502059376
C=CC(=O)Nc1cccc(N2C(=O)N(C3CC3)Cc3cnc(Nc4ccc(N5CCN(C)CC5)cc4OC)nc32)c1,0.66,9.18045606445813
C=CC(=O)Nc1cccc(N2C(=O)N(Cc3ccccc3)Cc3cnc(Nc4ccc(N5CCN(C)CC5)cc4OC)nc32)c1,0.38,9.42021640338319
C=CC(=O)Nc1cccc(N2C(=O)N(c3ccc(-c4ccccc4)cc3)Cc3cnc(Nc4ccc(N5CCN(C)CC5)cc4OC)nc32)c1,1.67,8.777283528852417
C=CC(=O)Nc1cccc(N2C(=O)N(c3ccc(OCc4ccccc4)cc3)Cc3cnc(Nc4ccc(N5CCN(C)CC5)cc4OC)nc32)c1,2.42,8.616184634019568
C=CC(=O)Nc1cccc(N2C(=O)N(c3ccc(Oc4ccccc4)cc3)Cc3cnc(Nc4ccc(N5CCN(C)CC5)cc4OC)nc32)c1,1.66,8.779891911959945
C=CC(=O)Nc1cccc(N2C(=O)N(c3ccc4ccccc4c3)Cc3cnc(Nc4ccc(N5CCN(C)CC5)cc4OC)nc32)c1,1.16,8.935542010773082
C=CC(=O)Nc1cccc(N2C(=O)N(c3ccccc3)Cc3cnc(Nc4ccc(N5CCN(C)CC5)cc4OC)nc32)c1,0.46,9.337242168318426
C=CC(=O)Nc1cccc(Nc2nc(Nc3ccc(N4CCN(C(C)=O)CC4)cc3OC)ncc2C(F)(F)F)c1,7.9,8.102372908709558
C=CC(=O)Nc1cccc(Nc2nc(Nc3ccc(N4CCN(C)CC4)cc3)nc3ccc(F)cc23)c1,2.1,8.67778070526608
C=CC(=O)Nc1cccc(Oc2nc(Nc3cc(C)[nH]n3)cc(N3CCN(C)CC3)n2)c1,30.0,7.522878745280337
C=CC(=O)Nc1cccc(Oc2nc(Nc3cc[nH]n3)cc(N3CCN(C)CC3)n2)c1,2000.0,5.698970004336019
C=CC(=O)Nc1cccc(Oc2nc(Nc3ccc(N4CCN(C)CC4)c(F)c3)nc3[nH]ccc23)c1,0.17,9.769551078621726
C=CC(=O)Nc1cccc(Oc2nc(Nc3ccc(N4CCN(C)CC4)c(N)c3)nc3[nH]ccc23)c1,0.21,9.67778070526608
C=CC(=O)Nc1cccc(Oc2nc(Nc3ccc(N4CCN(C)CC4)c([N+](=O)[O-])c3)nc3[nH]ccc23)c1,0.39,9.4089353929735
C=CC(=O)Nc1cccc(Oc2nc(Nc3ccc(N4CCN(C)CC4)cc3)nc3ccsc23)c1,18.0,7.7447274948966935
C=CC(=O)Nc1cccc(Oc2nc(Nc3ccc(N4CCN(C)CC4)cc3OC)ncc2Cl)c1,4.72,8.326058001365912
C=CC(=O)Nc1cccc(Oc2nc(Nc3ccc(N4CCN(CC(=O)N5CCC(Oc6no[n+]([O-])c6S(=O)(=O)c6ccccc6)CC5)CC4)cc3OC)ncc2Cl)c1,66.0,7.180456064458131
C=CC(=O)Nc1cccc(Oc2nc(Nc3ccc(N4CCN(CC(=O)N5CCN(CCOc6no[n+]([O-])c6S(=O)(=O)c6ccccc6)CC5)CC4)cc3OC)ncc2Cl)c1,40.0,7.3979400086720375
C=CC(=O)Nc1cccc(Oc2nc(Nc3ccc(N4CCN(CC(=O)NCC(C)Oc5no[n+]([O-])c5S(=O)(=O)c5ccccc5)CC4)cc3OC)ncc2Cl)c1,99.0,7.00436480540245
C=CC(=O)Nc1cccc(Oc2nc(Nc3ccc(N4CCN(CC(=O)NCCCOc5no[n+]([O-])c5S(=O)(=O)c5ccccc5)CC4)cc3OC)ncc2Cl)c1,68.0,7.167491087293763
C=CC(=O)Nc1cccc(Oc2nc(Nc3ccc(N4CCN(CC(=O)NCCOc5no[n+]([O-])c5S(=O)(=O)c5ccccc5)CC4)cc3OC)ncc2Cl)c1,63.0,7.200659450546418
C=CC(=O)Nc1cccc(Oc2nc(Nc3ccc(N4CCN(CC(=O)OCC#CCOc5no[n+]([O-])c5S(=O)(=O)c5ccccc5)CC4)cc3OC)ncc2Cl)c1,64.0,7.1938200260161125
C=CC(=O)Nc1cccc(Oc2nc(Nc3ccc(N4CCN(CC(=O)OCCCCCCOc5no[n+]([O-])c5S(=O)(=O)c5ccccc5)CC4)cc3OC)ncc2Cl)c1,305.0,6.515700160653214
C=CC(=O)Nc1cccc(Oc2nc(Nc3ccc(N4CCN(CC(=O)OCCCCOc5no[n+]([O-])c5S(=O)(=O)c5ccccc5)CC4)cc3OC)ncc2Cl)c1,189.0,6.723538195826755
C=CC(=O)Nc1cccc(Oc2nc(Nc3ccc(N4CCN(CC(=O)OCCCOc5no[n+]([O-])c5S(=O)(=O)c5ccccc5)CC4)cc3OC)ncc2Cl)c1,98.0,7.008773924307505
C=CC(=O)Nc1cccc(Oc2nc(Nc3ccc(N4CCN(CC(=O)OCCOCCOc5no[n+]([O-])c5S(=O)(=O)c5ccccc5)CC4)cc3OC)ncc2Cl)c1,113.0,6.94692155651658
C=CC(=O)Nc1cccc(Oc2nc(Nc3ccc(N4CCN(CC(=O)OCCOc5no[n+]([O-])c5S(=O)(=O)c5ccccc5)CC4)cc3OC)ncc2Cl)c1,83.0,7.080921907623926
C=CC(=O)Nc1cccc(Oc2nc(Nc3n[nH]c4ccc(Br)cc34)cc(N3CCN(C)CC3)n2)c1,400.0,6.3979400086720375
C=CC(=O)Nc1cccc(Oc2nc(Nc3n[nH]c4ccccc34)cc(N3CCN(C(C)=O)CC3)n2)c1,600.0,6.221848749616356
C=CC(=O)Nc1cccc(Oc2nc(Nc3n[nH]c4ccccc34)cc(N3CCN(C)CC3)n2)c1,500.0,6.301029995663981
C=CC(=O)Nc1cccc(Oc2nccc(Nc3cc(C)[nH]n3)n2)c1,1800.0,5.7447274948966935
C=CC(=O)Nc1ccccc1-c1nc(Nc2cc[nH]n2)c2ccccc2n1,2700.0,5.568636235841012
C=CC(=O)Nc1ccccc1Oc1nc(Nc2cc(C)[nH]n2)cc(N2CCN(C)CC2)n1,600.0,6.221848749616356
C=CC(=O)Oc1ccc(-n2c(=O)cnc3cnc(Nc4ccc(OC)cc4)nc32)cc1,122.6,6.911509529817604
CC(=O)CCCSc1nc(-c2ccc(F)cc2)c(-c2ccnc(Nc3ccccc3)c2)[nH]1,76.0,7.119186407719209
CC(=O)N1CCN(CCCOc2cc3ncnc(Nc4ccc(F)c(Cl)c4)c3cc2NC(=O)c2cc([N+](=O)[O-])ccc2F)CC1,14.0,7.853871964321762
CC(=O)Nc1ccc(-c2c(-c3ccccc3)oc3ncnc(N[C@H](CO)c4ccccc4)c23)cc1,23.0,7.638272163982407
CC(=O)Nc1ccc2ncnc(Nc3ccc(F)c(Cl)c3)c2c1,371.0,6.430626090384954
CC(=O)Nc1ccc2ncnc(Nc3cccc(Br)c3)c2c1,32.0,7.494850021680094
CC(=O)Nc1cccc(-c2c(-c3ccccc3)oc3ncnc(N[C@H](CO)c4ccccc4)c23)c1,29.0,7.537602002101044
CC(=O)Nc1nc(-c2ccc(F)cc2)c(-c2ccnc(Nc3ccc4c(ccn4CCN(C)C)c3)n2)s1,2.1,8.67778070526608
CC(C)CCCC(=O)Nc1cccc(-c2c(-c3ccccc3)oc3ncnc(N[C@H](CO)c4ccccc4)c23)c1,1270.0,5.896196279044043
CC1(C)CCc2c(C(C(=O)Nc3nccs3)N3Cc4c(cc(C#Cc5ccc(CN6CCC(CO)CC6)cc5)cc4C(F)F)C3=O)ncn21,12.0,7.920818753952375
CC1(C)OOC2(CCC(C(=O)Nc3ccc4ncnc(Nc5cccc(Cl)c5)c4c3)CC2)OO1,17.15,7.7657358756212105
CCC(=O)N1CCC[C@@H](n2nc(-c3ccc(C(F)(F)F)cc3)c3c(N)ncnc32)C1,5900.0,5.229147988357855
CCC(=O)N1CCC[C@@H](n2nc(-c3ccc(F)cc3)c3c(N)ncnc32)C1,5000.0,5.301029995663981
CCC(=O)N1CCC[C@@H](n2nc(-c3cccc(F)c3)c3c(N)ncnc32)C1,3400.0,5.468521082957745
CCC(=O)N1CCC[C@@H](n2nc(-c3ccccc3)c3c(N)ncnc32)C1,4700.0,5.327902142064282
CCC(=O)NCCSc1nc(-c2ccc(F)cc2)c(-c2ccnc(Nc3ccccc3)c2)[nH]1,3.2,8.494850021680094
CCC(=O)Nc1cc(Nc2cc[nH]n2)nc(-c2ccccc2)n1,3400.0,5.468521082957745
CCC(=O)Nc1cc(Nc2n[nH]c3ccccc23)ccc1N(C)CCN(C)C,8470.0,5.072116589669293
CCC(=O)Nc1ccc(OC)c(Nc2cc(-c3cnc(SC)[nH]3)ccn2)c1,360.0,6.443697499232712
CCC(=O)Nc1ccc(Oc2nc(Nc3cc(C)[nH]n3)cc(N3CCN(C)CC3)n2)cc1,1900.0,5.721246399047171
CCC(=O)Nc1ccc2c(Nc3cc[nH]n3)nc(-c3ccccc3)nc2c1,2100.0,5.6777807052660805
CCC(=O)Nc1ccc2nccc(Nc3cccc(Br)c3)c2c1,2.8,8.55284196865778
CCC(=O)Nc1ccc2ncnc(Nc3cccc(Br)c3)c2c1,0.4,9.397940008672037
CCC(=O)Nc1cccc(-c2c[nH]c3nccc(-c4[nH]c(CCCO)nc4-c4ccc(F)cc4)c23)c1,279.0,6.554395796726403
CCC(=O)Nc1cccc(-c2cc3c(-c4[nH]c(-c5ccccc5)nc4-c4ccc(F)cc4)ccnc3[nH]2)c1,18.7,7.7281583934635005
CCC(=O)Nc1cccc(-c2nc(Nc3cc[nH]n3)c3ccccc3n2)c1,1900.0,5.721246399047171
CCC(=O)Nc1cccc(Nc2cc(-c3[nH]c(SC)nc3-c3ccc(F)cc3)ccn2)c1,6.8,8.167491087293763
CCC(=O)Nc1cccc(Oc2nc(Nc3cc(C)[nH]n3)cc(N3CCN(C)CC3)n2)c1,1900.0,5.721246399047171
CCN(CC)CCC(=O)Nc1cccc(Oc2nc(Nc3ccc(N4CCN(C)CC4)cc3OC)ncc2Cl)c1,818.0,6.087246696328677
CCN1CCN(Cc2ccc(-c3cc4c(N[C@@H](C)c5ccccc5)ncnc4[nH]3)cc2)CC1,9.0,8.045757490560675
CCN1CCN(c2ccc(-c3cc(Cl)c4cn(C(C(=O)Nc5nccs5)c5ncn6c5CCC6)nc4c3Cl)cc2)CC1,22.0,7.657577319177793
CCN1CCN(c2ccc(-c3cc(Cl)c4cn(C(C(=O)Nc5nccs5)c5ncn6c5C[C@@H](F)C6)nc4c3Cl)cc2)CC1,15.0,7.823908740944319
CCN1CCN(c2ccc(-c3cc(F)c4cn(C(C(=O)Nc5nccs5)c5ncn6c5CCC6)nc4c3)cc2)CC1,91.0,7.040958607678906
CCN1CCN(c2ccc(Nc3nccc(-c4c(-c5cccc(NC(=O)Cc6ccccc6)c5)nc5sccn45)n3)cc2)CC1,16.0,7.795880017344075
CCN1CCN(c2ccc(Nc3nccc(-c4c(-c5cccc(NC(=O)c6c(F)cccc6F)c5)nc5sccn45)n3)cc2)CC1,0.96,9.017728766960431
CCOC(=O)N1CCN(CCC(=O)Nc2cccc(Oc3nc(Nc4ccc(N5CCN(C)CC5)cc4OC)ncc3Cl)c2)CC1,2385.0,5.622511616623868
CCOC(=O)N1CCN([C@H]2CC[C@H](n3nc(-c4ccc5nc(Cc6ccccc6OC)[nH]c5c4)c4c(N)ncnc43)CC2)CC1,30.0,7.522878745280337
CCOC(=O)c1cnc(Nc2ccc(N3CCN(C)CC3)cc2OC)nc1-c1cn(C)c2ccccc12,8.84,8.053547734986926
CCOCc1ccc2c(c1)nc(NC(=O)c1cccc(C(F)(F)F)c1)n2[C@H]1CC[C@H](O)CC1,2080.0,5.681936665037238
CCOc1cc2ncc(C#N)c(Nc3ccc(F)c(Cl)c3)c2cc1NC(=O)C(CSC(C)=O)CSC(C)=O,494.0,6.306273051076353
CCOc1cc2ncc(C#N)c(Nc3ccc(F)c(Cl)c3)c2cc1NC(=O)C1CSSC1,219.0,6.6595558851598815
CCOc1cc2ncc(C#N)c(Nc3ccc(F)c(Cl)c3)c2cc1NC(=O)CC1CCSS1,300.0,6.522878745280337
CCOc1cc2ncc(C#N)c(Nc3ccc(F)c(Cl)c3)c2cc1NC(=O)CCCCC1CCSS1,420.0,6.376750709602099
CCOc1cc2ncc(C#N)c(Nc3ccc(OCc4cccc(F)c4)c(Cl)c3)c2cc1NC(=O)C(CSC(C)=O)CSC(C)=O,26.8,7.5718652059712115
CCOc1cc2ncc(C#N)c(Nc3ccc(OCc4cccc(F)c4)c(Cl)c3)c2cc1NC(=O)C1CSSC1,18.0,7.7447274948966935
CCOc1cc2ncc(C#N)c(Nc3ccc(OCc4cccc(F)c4)c(Cl)c3)c2cc1NC(=O)CC1CCSS1,10.9,7.962573502059376
CCOc1cc2ncc(C#N)c(Nc3ccc(OCc4cccc(F)c4)c(Cl)c3)c2cc1NC(=O)CCCCC1CCSS1,33.0,7.481486060122112
CCOc1cc2ncc(C#N)c(Nc3ccc(OCc4ccccn4)c(Cl)c3)c2cc1NC(=O)/C=C/CN(C)C,0.71,9.148741651280925
CCOc1cc2ncnc(N[C@@H](C)c3ccccc3)c2cc1NC(=O)[C@@H]1COC(=O)N1,0.71,9.148741651280925
CCOc1cc2ncnc(Nc3ccc(OCC4CC4)c(Cl)c3)c2cc1NC(=O)[C@@H]1COC(=O)N1,52.08,7.2833290244398645
CCOc1cc2ncnc(Nc3ccc(OCc4cccc(F)c4)c(Cl)c3)c2cc1NC(=O)[C@@H]1COC(=O)N1,5.62,8.250263684430939
CCOc1cc2ncnc(Nc3ccc(OCc4cccc(F)c4)c(Cl)c3)c2cc1NC(=O)[C@H]1COC(=O)N1,5.49,8.260427655549908
CCOc1cc2ncnc(Nc3ccc(OCc4cccc(F)c4)c(Cl)c3)c2cc1NC(=O)[C@H]1NC(=O)O[C@@H]1C,12.0,7.920818753952375
CCS(=O)(=O)N1CCC(c2nc(-c3ccc(F)cc3)c(-c3ccnc(Nc4ccc(N5CCN(C)CC5)c(C)c4)n3)s2)CC1,5.8,8.236572006437063
CCS(=O)(=O)N1CCC(c2nc(-c3ccc(F)cc3)c(-c3ccnc(Nc4ccc(N5CCN(C)CC5)cc4)n3)s2)CC1,2.4,8.619788758288394
CCS(=O)(=O)N1CCC(c2nc(-c3ccc(F)cc3)c(-c3ccnc(Nc4ccc5c(ccn5CCN(C)C)c4)n3)s2)CC1,3.0,8.522878745280337
CCS(=O)(=O)n1cc(-c2ccnc(Nc3cc(NC(C)=O)c4c(cnn4CCN(C)C)c3)n2)c2ccccc21,53.0,7.275724130399211
CCS(=O)(=O)n1cc(-c2ccnc(Nc3ccc4c(ccn4CCN(C)C)c3)n2)c2ccccc21,32.0,7.494850021680094
CCS(=O)(=O)n1cc(-c2nc(Nc3ccc4c(ccn4CCN(C)C)c3)ncc2C(F)(F)F)c2ccccc21,561.0,6.251037138743838
CCS(=O)(=O)n1cc(-c2nc(Nc3ccc4c(ccn4CCN(C)C)c3)ncc2Cl)c2ccccc21,110.0,6.958607314841775
CCS(=O)(=O)n1cc(-c2nc(Nc3ccc4c(cnn4CCN(C)C)c3)ncc2Cl)c2ccccc21,148.0,6.8297382846050425
CCc1cc(Nc2ncc(Br)c(Nc3ccc4nccnc4c3P(C)(C)=O)n2)c(OC)cc1N1CCC(N2CCN(CCS(C)(=O)=O)CC2)CC1,3.1,8.508638306165727
CCn1c(-c2ccccc2)c(-c2ncnc3cc(OC)c(OCCCN4CCOCC4)cc23)c2ccccc21,1.3,8.886056647693163
CN(C)C(=O)CSc1nc(-c2ccc(F)cc2)c(-c2ccnc(Nc3ccccc3)c2)[nH]1,1.0,9.0
CN(C)C/C=C/C(=O)N1CCC[C@@H](n2nc(-c3cccc(C(F)(F)F)c3)c3c(N)ncnc32)C1,1000.0,6.0
CN(C)C/C=C/C(=O)N1CCC[C@@H](n2nc(-c3ccccc3)c3c(N)ncnc32)C1,220.0,6.657577319177793
CN(C)C/C=C/C(=O)NCCSc1nc(-c2ccc(F)cc2)c(-c2ccnc(Nc3ccccc3)c2)[nH]1,1.9,8.721246399047171
CN(C)C/C=C/C(=O)NCc1cccc(-c2nc(-c3ccc(F)cc3)c(-c3ccnc4[nH]c(-c5ccccc5)cc34)[nH]2)c1,7.41,8.130181792020672
CN(C)C/C=C/C(=O)Nc1cc2c(Nc3ccc(F)c(Cl)c3)ncnc2cc1O[C@@H]1CCOC1,0.4,9.397940008672037
CN(C)C/C=C/C(=O)Nc1cc2c(Nc3ccc(F)c(Cl)c3)ncnc2cc1O[C@H]1CCOC1,0.4,9.397940008672037
CN(C)C/C=C/C(=O)Nc1cc2c(Nc3ccc(F)c(Cl)c3)ncnc2cc1O[C@H]1CCOC1.O=C(O)/C=C\C(=O)O.O=C(O)/C=C\C(=O)O,0.4,9.397940008672037
CN(C)C/C=C/C(=O)Nc1cc2ncnc(Nc3ccc(F)c(Cl)c3)c2cc1O[C@@H]1CCOC1,0.88,9.05551732784983
CN(C)C/C=C/C(=O)Nc1cccc(-n2c(=O)cnc3cnc(Nc4ccccc4)nc32)c1,110.0,6.958607314841775
CN(C)C/C=C/C(=O)Nc1cccc(Oc2nc(Nc3n[nH]c4ccccc34)cc(N3CCN(C)CC3)n2)c1,3600.0,5.443697499232712
CN(C)C1CCN(c2ccc(Nc3cc4c(N5CCC(CO)CC5)nc(Nc5ccc(F)cc5)nc4cn3)nc2)CC1,1.1,8.958607314841775
CN(C)C1CCN(c2ccc(Nc3cc4c(N5CCC(CO)CC5)nc(Nc5ccccc5)nc4cn3)nc2)CC1,3.2,8.494850021680094
CN(C)C1CCN(c2ccc(Nc3cc4c(N5CCCC5)nc(Nc5ccccc5)nc4cn3)nc2)CC1,1.6,8.795880017344075
CN(C)C1CCN(c2ccc(Nc3cc4c(N5CCCCC5)nc(Nc5ccccc5)nc4cn3)nc2)CC1,4.9,8.309803919971486
CN(C)C1CCN(c2ccc(Nc3cc4c(N5CCOCC5)nc(Nc5ccc(F)cc5)nc4cn3)nc2)CC1,2.5,8.602059991327963
CN(C)C1CCN(c2ccc(Nc3cc4c(N5CCOCC5)nc(Nc5ccc(F)cc5F)nc4cn3)nc2)CC1,2.1,8.67778070526608
CN(C)C1CCN(c2ccc(Nc3cc4c(N5CCOCC5)nc(Nc5ccccc5)nc4cn3)nc2)CC1,3.9,8.4089353929735
CN(C)CC(=O)Nc1cccc(-c2c(-c3ccccc3)oc3ncnc(N[C@H](CO)c4ccccc4)c23)c1,4.0,8.397940008672037
CN(C)CCC(=O)Nc1cccc(-c2c(-c3ccccc3)oc3ncnc(N[C@H](CO)c4ccccc4)c23)c1,2.0,8.698970004336019
CN(C)CCCC(=O)Nc1ccc2nccc(Nc3cccc(Br)c3)c2c1,0.5,9.301029995663981
CN(C)CCCC(=O)Nc1cccc(-c2c(-c3ccccc3)oc3ncnc(N[C@H](CO)c4ccccc4)c23)c1,34.0,7.468521082957745
CN(C)CCCCC(=O)Nc1cccc(-c2c(-c3ccccc3)oc3ncnc(N[C@H](CO)c4ccccc4)c23)c1,4.0,8.397940008672037
CN(C)CCCCCC(=O)Nc1cccc(-c2c(-c3ccccc3)oc3ncnc(N[C@H](CO)c4ccccc4)c23)c1,486.0,6.313363730737707
CN(C)CCCCOc1cc2ncnc(Nc3ccc(F)c(Cl)c3)c2cc1NC(=O)c1cc([N+](=O)[O-])ccc1F,3.8,8.42021640338319
CN(C)CCCOc1cc2ncnc(Nc3ccc(F)c(Cl)c3)c2cc1NC(=O)c1cc([N+](=O)[O-])ccc1F,3.8,8.42021640338319
CN(C)CCOc1cc2ncnc(Nc3ccc(F)c(Cl)c3)c2cc1NC(=O)c1cc([N+](=O)[O-])ccc1F,18.0,7.7447274948966935
CN(C)CCOc1ccc(Nc2ncc3nc(Sc4ccc(F)cc4)n(C4CCOCC4)c3n2)cc1,1.2,8.920818753952375
CN(C)CCOc1ccc(Nc2ncnc3cc(OCCCN4CCOCC4)c(NC(=O)c4cc([N+](=O)[O-])ccc4F)cc23)cc1Cl,270.0,6.568636235841012
CN(C)CCc1ccc(Nc2nccc(-c3c(-c4cccc(NC(=O)c5c(F)cccc5F)c4)nc4sccn34)n2)cc1,0.78,9.10790539730952
CN(C)CCc1cccc(Nc2nccc(-c3c(-c4cccc(NC(=O)Cc5ccccc5)c4)nc4sccn34)n2)c1,24.0,7.619788758288394
CN1CCN(CCCOc2cc3ncnc(Nc4ccc(F)c(Cl)c4)c3cc2NC(=O)c2cc([N+](=O)[O-])ccc2F)CC1,3.8,8.42021640338319
CN1CCN(CCOc2cc3ncnc(Nc4ccc(F)c(Cl)c4)c3cc2NC(=O)c2cc([N+](=O)[O-])ccc2F)CC1,12.0,7.920818753952375
CN1CCN(c2ccc(Nc3cc4c(N5CCCC5)nc(Nc5ccccc5)nc4cn3)nc2)CC1,2.3,8.638272163982407
CN1CCN(c2ccc(Nc3cc4c(N5CCCCC5)nc(Nc5ccccc5)nc4cn3)nc2)CC1,1.1,8.958607314841775
CN1CCN(c2ccc(Nc3cc4c(N5CCOCC5)nc(Nc5ccccc5)nc4cn3)nc2)CC1,2.1,8.67778070526608
CN1CCN(c2ccc(Nc3cc4c(N[C@@H]5CCCN(C)C5)nc(Nc5ccccc5)nc4cn3)nc2)CC1,4.5,8.346787486224656
CN1CCN(c2ccc(Nc3cc4c(N[C@H]5CCCN(C)C5)nc(Nc5ccccc5)nc4cn3)nc2)CC1,1.7,8.769551078621726
CN1CCN(c2ccc(Nc3ncc4nc(Nc5ccccc5)[nH]c4n3)cc2)CC1,98.0,7.008773924307505
CN1CCN(c2ccc(Oc3ccc4c(c3)C(=O)N(Cc3ccccc3)c3cc(F)ccc3N4)cc2)CC1,1427.0,5.845576026885353
CN1CCc2cc(Nc3nccc(-c4c(-c5cccc(NC(=O)Cc6ccccc6)c5)nc5sccn45)n3)ccc2C1,57.0,7.2441251443275085
CNC(=O)c1ncc(C#Cc2cc(C(=O)Nc3ccc(CN4CCN(CCO)CC4)c(C(F)(F)F)c3)ccc2C)n1C,231.0,6.636388020107855
CN[C@@H]1C[C@H]2O[C@@](C)([C@@H]1OC)n1c3ccccc3c3c4c(c5c6ccccc6n2c5c31)C(=O)NC4,12.0,7.920818753952375
COC(=O)CCc1nc2ccc(Br)cc2[nH]c1=O,75.42,7.122513471930398
COC(=O)CCc1nc2ccc(Cl)cc2[nH]c1=O,82.76,7.082179518006303
COC(=O)[C@@H](Nc1ncnc2oc(-c3ccccc3)c(-c3ccccc3)c12)c1ccccc1,1451.0,5.838332587562264
COC(=O)c1cnc(Nc2ccc(N3CCN(C)CC3)cc2OC)nc1-c1cn(C)c2ccccc12,38.2,7.4179366370882915
COCCCN1CCN([C@H]2CC[C@H](n3nc(-c4ccc5nc(Cc6ccccc6OC)[nH]c5c4)c4c(N)ncnc43)CC2)CC1,58.0,7.236572006437063
COCCOc1ccc(Nc2ncnc3cc(OCCCN4CCOCC4)c(NC(=O)c4cc([N+](=O)[O-])ccc4F)cc23)cc1Cl,463.0,6.334419008982047
CO[C@@H]1CCN(c2nccc(Nc3cc4c(C(C)C)ccc(N5C[C@H](CS(C)(=O)=O)[C@H]5C)c4cn3)n2)C[C@@H]1F,7.4,8.130768280269024
COc1cc(N2CCC(N(C)C)CC2)ccc1Nc1ncc(C(=O)OC(C)C)c(-c2c[nH]c3ccccc23)n1,0.32,9.494850021680094
COc1cc(N2CCC(N(C)C)CC2)ccc1Nc1ncc(C(=O)OC(C)C)c(-c2cn(C(C)=O)c3ccccc23)n1,3.0,8.522878745280337
COc1cc(N2CCC(N(C)C)CC2)ccc1Nc1ncc(C(=O)OC(C)C)c(-c2cn(C)c3ccccc23)n1,0.42,9.3767507096021
COc1cc(N2CCC(N(C)C)CC2)ccc1Nc1ncc(C(=O)Oc2ccccc2)c(-c2c[nH]c3ccccc23)n1,0.02,10.698970004336019
COc1cc(N2CCC(N)CC2)ccc1Nc1ncc(C(=O)OC(C)C)c(-c2cn(C)c3ccccc23)n1,0.56,9.2518119729938
COc1cc(N2CCC(N3CCN(C)CC3)CC2)ccc1Nc1ncc(Cl)c(Nc2ccccc2P(C)(C)=O)n1,15.0,7.823908740944319
COc1cc(N2CCC(O)CC2)ccc1Nc1ncc(Cl)c(Oc2ccc(COc3no[n+]([O-])c3S(=O)(=O)c3ccccc3)cc2)n1,3220.0,5.492144128304169
COc1cc(N2CCC(O)CC2)ccc1Nc1ncc(Cl)c(Oc2cccc(COc3no[n+]([O-])c3S(=O)(=O)c3ccccc3)c2)n1,490.0,6.309803919971486
COc1cc(N2CCN(C)CC2)ccc1Nc1ncc(C(=O)OC(C)C)c(-c2cn(C)c3ccccc23)n1,0.885,9.053056729302174
COc1cc(N2CCN(C)CC2)ccc1Nc1ncc(C(=O)Oc2ccc(F)cc2)c(-c2cn(C)c3ccccc23)n1,0.15,9.823908740944319
COc1cc(N2CCN(C)CC2)ccc1Nc1ncc(C(=O)Oc2ccccc2)c(-c2cn(C)c3ccccc23)n1,0.064,10.193820026016112
COc1cc(N2CCN(C)CC2)ccc1Nc1ncc(Cl)c(Oc2ccc(CCOc3no[n+]([O-])c3S(=O)(=O)c3ccccc3)cc2)n1,5360.0,5.270835210307229
COc1cc(N2CCN(C)CC2)ccc1Nc1ncc(Cl)c(Oc2ccc(COc3no[n+]([O-])c3S(=O)(=O)c3ccccc3)cc2)n1,1530.0,5.815308569182401
COc1cc(N2CCN(C)CC2)ccc1Nc1ncc(Cl)c(Oc2cccc(COc3no[n+]([O-])c3S(=O)(=O)c3ccccc3)c2)n1,150.0,6.823908740944319
