Smiles,IC50_nM,pIC50
CN(C)C/C=C/C(=O)Nc1cc2c(Nc3ccc(F)c(Cl)c3)ncnc2cc1O[C@@H]1CCOC1,7.0,8.154901959985743
CN(C)C/C=C/C(=O)Nc1cc2c(Nc3ccc(F)c(Cl)c3)ncnc2cc1O[C@H]1CCOC1,3.985,8.399571674267868
CN(C)C/C=C/C(=O)Nc1cccc(Nc2nc(N/N=C/c3ccc(F)cc3)ncc2Cl)c1,1860.0,5.730487055782083
CN(C)C/C=C/C(=O)Nc1cccc(Nc2nc(N/N=C/c3ccc(F)cc3F)ncc2Cl)c1,3810.0,5.41907502432438
CN(C)C/C=C/C(=O)Nc1cccc(Nc2nc(N/N=C/c3ccccc3F)ncc2Cl)c1,2415.0,5.617082864912469
CN(C)C/C=C/C(=O)Nc1cccc(Nc2nc(N/N=C/c3cn(Cc4ccccc4)c4ccccc34)ncc2Cl)c1,775.0,6.110698297493689
CN(C)CCC(=O)Nc1ccc2ncnc(Nc3cccc(Br)c3)c2c1,70.0,7.154901959985743
CN(C)CCCN(C)C(=O)Nc1cc2c(Nc3ccc(F)c(Cl)c3)ncnc2cc1O[C@H]1CCOC1,5261.0,5.278931698202841
CN(C)CCCNC(=O)Nc1cc2c(Nc3ccc(F)c(Cl)c3)ncnc2cc1O[C@H]1CCOC1,276.0,6.559090917934782
CN(C)CCN(C)C(=O)Nc1cc2c(Nc3ccc(F)c(Cl)c3)ncnc2cc1O[C@H]1CCOC1,677.0,6.169411331314856
CN(C)CCNC(=O)Nc1cc2c(Nc3ccc(F)c(Cl)c3)ncnc2cc1O[C@H]1CCOC1,2077.0,5.682563503464901
CN1C(=O)C(C(=O)NN)N(C)c2ccccc21,4020.0,5.39577394691553
CN1CCN(C(=O)Nc2cc3c(Nc4ccc(F)c(Cl)c4)ncnc3cc2O[C@H]2CCOC2)CC1,5578.0,5.25352149006997
CN1CCN(c2ccc(Nc3nc(Nc4ccc5[nH]ccc5c4)c4cn[nH]c4n3)cc2)CC1,105.0,6.978810700930062
CN1CCN(c2ccc(Nc3ncc(Br)c(Nc4ccc5[nH]ccc5c4)n3)cc2)CC1,53.0,7.275724130399211
CN1CCN(c2ccc(Nc3ncc(C(F)(F)F)c(Nc4ccc5[nH]ccc5c4)n3)cc2)CC1,102.0,6.991399828238082
CN1CCN(c2ccc(Nc3ncc(Cl)c(Nc4ccc5[nH]ccc5c4)n3)cc2)CC1,105.0,6.978810700930062
CN1CCN(c2ccc(Nc3ncc(F)c(Nc4ccc5[nH]ccc5c4)n3)cc2)CC1,232.0,6.634512015109101
CN1CCN(c2ccc(Nc3nccc(Nc4ccc5[nH]ccc5c4)n3)cc2)CC1,100.0,7.0
CN[C@@H]1C[C@H]2O[C@@](C)([C@@H]1OC)n1c3ccccc3c3c4c(c5c6ccccc6n2c5c31)C(=O)NC4,0.6,9.221848749616356
COC(=O)/C=C/CNC(=O)Nc1cc2c(Nc3ccc(F)c(Cl)c3)ncnc2cc1O[C@H]1CCOC1,265.0,6.576754126063192
COC(=O)c1cc2cc(NCc3cc(NC(=O)c4cc(-n5cnc(C)c5)cc(C(F)(F)F)c4)ccc3C)cnc2[nH]1,112.0,6.950781977329818
COC(CCNC(=O)Nc1cc2c(Nc3ccc(F)c(Cl)c3)ncnc2cc1O[C@H]1CCOC1)OC,400.0,6.3979400086720375
COCCCNC(=O)Nc1cc2c(Nc3ccc(F)c(Cl)c3)ncnc2cc1O[C@H]1CCOC1,1659.0,5.780153613975639
COCCNC(=O)Nc1cc2c(Nc3ccc(F)c(Cl)c3)ncnc2cc1O[C@H]1CCOC1,3564.0,5.448062304635163
CO[C@@H]1CCN(c2nccc(Nc3cc4c(C(C)C)ccc(N5C[C@H](CS(C)(=O)=O)[C@H]5C)c4cn3)n2)C[C@@H]1F,0.75,9.1249387366083
CO[C@H]1CCN(c2nccc(Nc3cc4c(cn3)nc([C@@H](C)O)n4[C@H](C)C(F)(F)F)n2)C[C@H]1F,27.0,7.568636235841012
COc1cc(N2CCC(N3CCN(C)CC3)CC2)ccc1Nc1ncc(Cl)c(Nc2ccccc2P(C)(C)=O)n1,0.7,9.154901959985743
COc1cc(N2CCN(C)CC2)ccc1Nc1ncc(Cl)c(Oc2ccc(N)cc2)n1,7390.0,5.131355561605174
COc1cc(N2CCN(C)CC2)ccc1Nc1ncc(Cl)c(Oc2ccc(N=C=S)cc2)n1,21000.0,4.6777807052660805
COc1cc(N2CCN(C)CC2)ccc1Nc1ncc(Cl)c(Oc2ccc(N=[N+]=[N-])cc2)n1,15130.0,4.8201610719768135
COc1cc(N2CCN(C)CC2)ccc1Nc1ncc(Cl)c(Oc2ccc(NC(=O)/C=C/CN(C)C)cc2)n1,5800.0,5.236572006437063
COc1cc(N2CCN(C)CC2)ccc1Nc1ncc(Cl)c(Oc2ccc(NC(=O)CCO)cc2)n1,3250.0,5.488116639021126
COc1cc(N2CCN(C)CC2)ccc1Nc1ncc(Cl)c(Oc2ccc(NC(=O)CCOCc3ccccc3)cc2)n1,1670.0,5.777283528852417
COc1cc(N2CCN(C)CC2)ccc1Nc1ncc(Cl)c(Oc2ccc(NC(=O)CO)cc2)n1,860.0,6.065501548756432
COc1cc(N2CCN(C)CC2)ccc1Nc1ncc(Cl)c(Oc2ccc(NC(=O)COCc3ccccc3)cc2)n1,940.0,6.026872146400301
COc1cc(N2CCN(C)CC2)ccc1Nc1ncc(Cl)c(Oc2ccc(NC(C)=O)cc2)n1,3610.0,5.442492798094342
COc1cc(N2CCN(C)CC2)ccc1Nc1ncc(Cl)c(Oc2ccc([N+](=O)[O-])cc2)n1,9970.0,5.001304841688344
COc1cc(N2CCN(C)CC2)ccc1Nc1ncc(Cl)c(Oc2cccc(N)c2)n1,3150.0,5.501689446210399
COc1cc(N2CCN(C)CC2)ccc1Nc1ncc(Cl)c(Oc2cccc(N=C=S)c2)n1,4780.0,5.320572103387882
COc1cc(N2CCN(C)CC2)ccc1Nc1ncc(Cl)c(Oc2cccc(N=[N+]=[N-])c2)n1,6220.0,5.206209615309181
COc1cc(N2CCN(C)CC2)ccc1Nc1ncc(Cl)c(Oc2cccc(NC(=O)/C=C/CN(C)C)c2)n1,3800.0,5.42021640338319
COc1cc(N2CCN(C)CC2)ccc1Nc1ncc(Cl)c(Oc2cccc(NC(=O)CCO)c2)n1,1180.0,5.928117992693874
COc1cc(N2CCN(C)CC2)ccc1Nc1ncc(Cl)c(Oc2cccc(NC(=O)CCOCc3ccccc3)c2)n1,2080.0,5.681936665037238
COc1cc(N2CCN(C)CC2)ccc1Nc1ncc(Cl)c(Oc2cccc(NC(=O)CO)c2)n1,1230.0,5.910094888560602
COc1cc(N2CCN(C)CC2)ccc1Nc1ncc(Cl)c(Oc2cccc(NC(=O)COCc3ccccc3)c2)n1,1070.0,5.97061622231479
COc1cc(N2CCN(C)CC2)ccc1Nc1ncc(Cl)c(Oc2cccc(NC(C)=O)c2)n1,6100.0,5.214670164989233
COc1cc(N2CCN(C)CC2)ccc1Nc1ncc(Cl)c(Oc2cccc([N+](=O)[O-])c2)n1,5700.0,5.2441251443275085
COc1cc(N2CCN(C)CC2)ccc1Nc1ncc(Cl)c(Oc2ccccc2N)n1,1160.0,5.935542010773082
COc1cc(N2CCN(C)CC2)ccc1Nc1ncc(Cl)c(Oc2ccccc2N=C=S)n1,3070.0,5.512861624522813
COc1cc(N2CCN(C)CC2)ccc1Nc1ncc(Cl)c(Oc2ccccc2N=[N+]=[N-])n1,520.0,6.2839966563652006
COc1cc(N2CCN(C)CC2)ccc1Nc1ncc(Cl)c(Oc2ccccc2NC(=O)/C=C/CN(C)C)n1,7800.0,5.107905397309519
COc1cc(N2CCN(C)CC2)ccc1Nc1ncc(Cl)c(Oc2ccccc2NC(=O)CCO)n1,1010.0,5.995678626217357
COc1cc(N2CCN(C)CC2)ccc1Nc1ncc(Cl)c(Oc2ccccc2NC(=O)CCOCc2ccccc2)n1,2140.0,5.669586226650809
COc1cc(N2CCN(C)CC2)ccc1Nc1ncc(Cl)c(Oc2ccccc2NC(=O)CO)n1,100.0,7.0
COc1cc(N2CCN(C)CC2)ccc1Nc1ncc(Cl)c(Oc2ccccc2NC(=O)COCc2ccccc2)n1,260.0,6.585026652029182
COc1cc(N2CCN(C)CC2)ccc1Nc1ncc(Cl)c(Oc2ccccc2NC(C)=O)n1,5640.0,5.248720896016658
COc1cc(N2CCN(C)CC2)ccc1Nc1ncc(Cl)c(Oc2ccccc2[N+](=O)[O-])n1,9350.0,5.029188389127482
COc1cc(NC(=O)CCCCCCC(=O)NO)ccc1Nc1nccc(-c2cn(C)c3ccccc23)n1,5000.0,5.301029995663981
COc1cc(Nc2c(C#N)cnc3cc(OCCCN4CCN(C)CC4)c(OC)cc23)c(Cl)cc1Cl,491.0,6.308918507877031
COc1cc2ncnc(N3CCCc4ccccc43)c2cc1NC(=O)/C=C/CN(C)C,107.0,6.97061622231479
COc1cc2ncnc(N3CCc4ccccc43)c2cc1NC(=O)/C=C/CN1CCC(CO)CC1,21.0,7.6777807052660805
COc1cc2ncnc(N3CCc4ccccc43)c2cc1NC(=O)/C=C/CN1CCCC1,34.0,7.468521082957745
COc1cc2ncnc(N3CCc4ccccc43)c2cc1NC(=O)/C=C/CN1CCCCC1,115.0,6.939302159646388
COc1cc2ncnc(Nc3ccc(Cl)c(C(F)(F)F)c3)c2cc1OCCCCC(=O)Nc1ccc(S(N)(=O)=O)cc1,37.5,7.425968732272281
COc1cc2ncnc(Nc3ccc(F)c(Cl)c3)c2cc1NC(=O)/C(F)=C/CN(C)C,6.67,8.175874166083451
COc1cc2ncnc(Nc3ccc(F)c(Cl)c3)c2cc1NC(=O)/C(F)=C/CN1CCCCC1,14.5,7.838631997765026
COc1cc2ncnc(Nc3ccc(F)c(Cl)c3)c2cc1NC(=O)/C(F)=C/CN1CCOCC1,59.8,7.223298816011589
COc1cc2ncnc(Nc3ccc(F)c(Cl)c3)c2cc1NC(=O)[C@@H]1COC(=O)N1,26.33,7.579549140893932
COc1cc2ncnc(Nc3ccc(F)c(Cl)c3)c2cc1NC(=O)[C@H]1NC(=O)O[C@@H]1C,40.16,7.396206295863037
COc1cc2ncnc(Nc3ccc(F)c(Cl)c3)c2cc1OCCCCC(=O)Nc1ccc(S(N)(=O)=O)cc1,61.9,7.208309350979882
COc1cc2ncnc(Nc3ccc(F)c(Cl)c3)c2cc1OCCCN1CCOCC1,378.4,6.422048872270245
COc1cc2ncnc(Nc3ccc(OCc4cccc(F)c4)c(Cl)c3)c2cc1NC(=O)/C(F)=C/CN(C)C,2.1,8.67778070526608
COc1cc2ncnc(Nc3ccc(OCc4cccc(F)c4)c(Cl)c3)c2cc1OCCCCC(=O)Nc1ccc(S(N)(=O)=O)cc1,22.8,7.642065152999546
COc1cc2ncnc(Nc3ccc(OCc4cccc(F)c4)c(Cl)c3)c2cc1OCCCN1CCNCCNCC1,40.6,7.391473966422806
COc1cc2ncnc(Nc3ccc(OCc4cccc(F)c4)c(Cl)c3)c2cc1OCCCN1CCNCCNCCNCC1,16.5,7.782516055786093
COc1cc2ncnc(Nc3cccc(Br)c3)c2cc1NC(=O)/C(F)=C/CN(C)C,8.3,8.080921907623926
COc1cc2ncnc(Nc3cccc(Br)c3)c2cc1NC(=O)[C@@H]1COC(=O)N1,126.3,6.898596649444669
COc1cc2ncnc(Nc3cccc(C(F)(F)F)c3)c2cc1OCCCCC(=O)Nc1ccc(S(N)(=O)=O)cc1,9.2,8.036212172654444
COc1cc2ncnc(Nc3cccc(Cl)c3F)c2cc1OCCCCC(=O)Nc1ccc(S(N)(=O)=O)cc1,18.0,7.7447274948966935
COc1ccc(-c2nnc(-n3c(-c4ccccc4)nc4cc(Cl)ccc4c3=O)s2)cc1,21.0,7.6777807052660805
COc1ccc(/C=C2/N=C(c3ccc(Cl)cc3)N(C(=O)Cc3nc4c(c(C)nn4-c4ccccc4)c(=O)[nH]3)NC2=O)cc1,226.7,6.644548479873483
COc1cnc(Nc2ccc(N3CCN(C)CC3)cc2)nc1Nc1ccc2[nH]ccc2c1,224.0,6.649751981665837
CS(=O)(=O)CCNC(=O)Nc1cc2c(Nc3ccc(F)c(Cl)c3)ncnc2cc1O[C@H]1CCOC1,672.0,6.172630726946174
CS(=O)(=O)CCNCc1ccc(-c2ccc3ncnc(Nc4ccc(OCc5cccc(F)c5)c(Cl)c4)c3c2)o1,224.89,6.648029855553139
C[C@@H](O)c1nc2cnc(Nc3ccnc(N4CC[C@H](O)[C@H](F)C4)n3)cc2n1[C@H](C)C(F)(F)F,81.0,7.0915149811213505
Cc1cc(Nc2ncc(Cl)c(Nc3ccccc3S(=O)(=O)C(C)C)n2)c(OC(C)C)cc1C1CCNCC1,28.0,7.552841968657781
Cc1ccc(C2=N/C(=C/c3ccc(Cl)cc3)C(=O)NN2C(=O)Cc2nc3c(c(C)nn3-c3ccccc3)c(=O)[nH]2)cc1,422.25,6.374430341756954
Cc1ccc(C2=N/C(=C\c3ccc(Cl)cc3)C(=O)NN2C(=O)c2nc3c(c(C)nn3-c3ccccc3)c(=O)[nH]2)cc1,1887.2,5.724182072122461
Cc1ccc(NC(=O)c2ccc(C)c(C(F)(F)F)c2)cc1C#Cc1nn([C@H]2CC[C@H](O)CC2)c2ncnc(N)c12,19.0,7.721246399047171
Cc1cnc(Nc2ccc(N3CCN(C)CC3)cc2)nc1Nc1ccc2[nH]ccc2c1,197.0,6.7055337738384075
Cc1nn(-c2ccccc2)c2nc(CC(=O)N3NC(=O)/C(=C\c4ccccc4)N=C3c3ccccc3)[nH]c(=O)c12,655.6,6.183361055101539
Cc1nnc(-n2c(-c3ccccc3)nc3cc(Cl)ccc3c2=O)s1,12120.0,4.916497380169733
Cn1cc(-c2ccnc(Nc3ccc(C(=O)NCCCCCCC(=O)NO)cc3)n2)c2ccccc21,1200.0,5.920818753952375
Cn1cc(-c2ccnc(Nc3ccc(NC(=O)CCCCCCC(=O)NO)cc3)n2)c2ccccc21,1200.0,5.920818753952375
Fc1cccc(COc2ccc(Nc3ncnc4cc(OCCCN5CCOCC5)c(OCCCN5CCOCC5)cc34)cc2Cl)c1,9.3,8.031517051446064
Fc1cccc(COc2ccc(Nc3ncnc4ccc(NC(=S)NCCN5CCCCC5)cc34)cc2Cl)c1,2310.0,5.636388020107855
N#CCC(=O)N/N=C1\C(=O)Nc2ccc(S(=O)(=O)N3CCOCC3)cc21,137.3,6.862329462763245
NCCn1c(-c2ccccc2)nc2cc(Cl)ccc2c1=O,287.0,6.542118103266008
NS(=O)(=O)c1ccc(CCNC(=S)Nc2ccc3ncnc(Nc4ccc(OCc5cccc(F)c5)c(Cl)c4)c3c2)cc1,66.7,7.175874166083451
NS(=O)(=O)c1ccc(CCNC(=S)Nc2ccc3ncnc(Nc4cccc(C(F)(F)F)c4)c3c2)cc1,93.4,7.029653123769907
NS(=O)(=O)c1ccc(NC(=S)Nc2ccc3ncnc(Nc4cccc(C(F)(F)F)c4)c3c2)cc1,135.0,6.8696662315049934
Nc1nc(-c2ccc(Br)cc2)cc(-c2cn(Cc3cccc(Cl)c3)c3ccccc23)n1,195.0,6.709965388637482
O=C(Cc1ccccc1)Nc1cccc(-c2nc3n(c2-c2ccnc(Nc4ccc(N5CCOCC5)cc4)n2)CCS3)c1,66.0,7.180456064458131
O=C(NCCN1CCCC1)Nc1cc2c(Nc3ccc(F)c(Cl)c3)ncnc2cc1O[C@H]1CCOC1,61.0,7.214670164989233
O=C(NCCN1CCCCC1)Nc1cc2c(Nc3ccc(F)c(Cl)c3)ncnc2cc1O[C@H]1CCOC1,447.0,6.349692476868063
O=C(NCCN1CCCCC1)Nc1ccc2ncnc(Nc3ccc(OCc4cccc(F)c4)c(Cl)c3)c2c1,2380.0,5.623423042943488
O=C(NCCN1CCOCC1)Nc1cc2c(Nc3ccc(F)c(Cl)c3)ncnc2cc1O[C@H]1CCOC1,49.0,7.309803919971486
O=C(NCCO)Nc1cc2c(Nc3ccc(F)c(Cl)c3)ncnc2cc1O[C@H]1CCOC1,432.0,6.364516253185088
O=C(Nc1cc2c(Nc3ccc(F)c(Cl)c3)ncnc2cc1O[C@H]1CCOC1)/C(F)=C/CN1CCCCC1,16.4,7.785156151952302
O=C(Nc1cc2c(Nc3ccc(F)c(Cl)c3)ncnc2cc1O[C@H]1CCOC1)/C(F)=C/CN1CCOCC1,21.3,7.671620396561262
O=C(Nc1cc2c(Nc3ccc(F)c(Cl)c3)ncnc2cc1O[C@H]1CCOC1)/C(F)=C\CN1CCOCC1,42.9,7.367542707815276
O=C(Nc1cc2c(Nc3ccc(F)c(Cl)c3)ncnc2cc1O[C@H]1CCOC1)N1CC(F)C1,2165.0,5.664542099310616
O=C(Nc1cc2c(Nc3ccc(F)c(Cl)c3)ncnc2cc1O[C@H]1CCOC1)N1CC(O)C1,1419.0,5.848017604542526
O=C(Nc1cc2c(Nc3ccc(F)c(Cl)c3)ncnc2cc1O[C@H]1CCOC1)N1CCC(CCO)CC1,2937.0,5.5320960534772
O=C(Nc1cc2c(Nc3ccc(F)c(Cl)c3)ncnc2cc1O[C@H]1CCOC1)N1CCC(F)(F)C1,3121.0,5.505706231334667
O=C(Nc1cc2c(Nc3ccc(F)c(Cl)c3)ncnc2cc1O[C@H]1CCOC1)N1CCC(F)(F)CC1,5311.0,5.274823698580863
O=C(Nc1cc2c(Nc3ccc(F)c(Cl)c3)ncnc2cc1O[C@H]1CCOC1)N1CCC(F)CC1,1824.0,5.738975166007602
O=C(Nc1cc2c(Nc3ccc(F)c(Cl)c3)ncnc2cc1O[C@H]1CCOC1)N1CCC(N2CCCC2)CC1,1594.0,5.7975116829399065
O=C(Nc1cc2c(Nc3ccc(F)c(Cl)c3)ncnc2cc1O[C@H]1CCOC1)N1CCC2(CC1)OCCO2,5187.0,5.285083752006415
O=C(Nc1cc2c(Nc3ccc(F)c(Cl)c3)ncnc2cc1O[C@H]1CCOC1)N1CCCC(F)(F)C1,1891.0,5.72330847115496
O=C(Nc1cc2c(Nc3ccc(F)c(Cl)c3)ncnc2cc1O[C@H]1CCOC1)N1CCN(CCO)CC1,4212.0,5.375511637486551
O=C(Nc1nccs1)C(c1cc(F)ccc1O)N1Cc2ccccc2C1=O,3.0,8.522878745280337
O=C(Nn1c(-c2ccccc2)nc2ccccc2c1=O)c1ccc(Br)cc1,780.0,6.107905397309519
O=C1COc2cc3ncnc(Nc4ccc(F)c(Cl)c4)c3cc2N1CCCN1CCOCC1,336.0,6.4736607226101555
O=C1N[C@H](C(=O)Nc2cc3c(Nc4ccc(F)c(Cl)c4)ncnc3cc2OCCCN2CCOCC2)CO1,58.73,7.231139999157043
O=C1N[C@H](C(=O)Nc2cc3c(Nc4ccc(F)c(Cl)c4)ncnc3cc2OCCN2CCCCC2)CO1,332.6,6.4780777551165
O=c1c2ccc(Cl)cc2nc(-c2ccccc2)n1-c1nnc(-c2ccccc2)s1,1120.0,5.950781977329818
O=c1c2ccc(Cl)cc2nc(-c2ccccc2)n1-c1nnc(C2CC2)s1,102.0,6.991399828238082
O=c1c2ccccc2nc(-c2ccccc2)n1-c1nnc(-c2ccccc2Cl)s1,7230.0,5.140861702705469
c1ccc(COc2cccc(-c3nc4sccn4c3-c3ccncn3)c2)cc1,380.0,6.42021640338319
